"X","title","date_posted","position","location","url","District","Archive_Date"
29,"21 CCLC After School Program Activity Leaders","2020-01-21","Student Support Services","Laura Irwin Elementary","https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1","Big Horn School District 4","2026-05-22"
30,"Bus Driver","2022-01-07","Support Staff","District","https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1","Big Horn School District 4","2026-05-22"
31,"Substitute","2025-07-21","Support Staff","District","https://www.applitrack.com/bgh4/onlineapp/default.aspx?all=1","Big Horn School District 4","2026-05-22"
32,"Director of Human Resources","2026-02-17","Administration/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
33,"Director of Special Services","2026-05-20","Administration/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
34,"Lifeguard","2025-08-12","Aquatics/","Rawlins Pool","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
35,"Fall Play/State Drama Co-Sponsor","2026-04-27","Athletics/Activities/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
36,"Spring Play Co-Sponsor","2026-04-27","Athletics/Activities/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
37,"Asst. Girls Wrestling Coach","2026-05-12","Athletics/Activities/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
38,"2nd Asst. 8th Girls Basketball Coach","2026-05-12","Athletics/Activities/","Rawlins Middle School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
39,"Asst. High School Football Coach","2026-04-17","Athletics/Activities/","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
40,"Asst. Boys Swim Coach","2026-04-27","Athletics/Activities/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
41,"Elementary Teacher Grades 2-5","2026-03-31","Elementary School Teaching","Rawlins Elementary School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
42,"Music Teacher","2026-04-15","Elementary School Teaching","Rawlins Elementary School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
43,"STEM Teacher","2026-02-10","Elementary School Teaching","Rawlins Elementary School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
44,"Substitute Food Service","2025-10-09","Food Service/","Food Service","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
45,"English Teacher","2026-04-16","High School Teaching","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
46,"6-12 Vocal Music Instructor","2026-05-11","High School Teaching/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
47,"Custodial - Substitute","2024-02-16","Maintenance/Custodial","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
48,"Substitute Custodian","2025-07-29","Maintenance/Custodial","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
49,"Speech Language Pathology Assistant (SLPA)","2026-04-21","Special Education","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
50,"Speech Language Pathologist (SLP)","2026-04-21","Special Education/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
51,"Substitute Teacher","2025-07-29","Substitute/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
52,"Substitute Bus Driver","2025-07-29","Transportation","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
53,"Bus Driver","2023-09-22","Transportation/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-05-22"
54,"First Assistant (Head) Middle School Boys Basketball Coach","2026-02-25","Athletics/Activities/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
55,"Other Assistant Middle School Boys Basketball Coach","2026-02-25","Athletics/Activities/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
56,"Assistant High School Volleyball Coach","2026-03-03","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
57,"Other Assistant Middle School Volleyball Coach","2026-03-06","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
58,"Assistant High School Girls Basketball Coach","2026-03-10","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
59,"Other Assistant Middle School Girls Basketball Coach","2026-03-10","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
60,"Other Assistant Middle School Football Coach","2026-03-10","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
61,"First Assistant (Head) Middle School Boys Basketball Coach","2026-03-10","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
62,"Other Assistant Middle School Track Coach","2026-03-16","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
63,"High School Assistant Boys Basketball Coach","2025-03-12","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
64,"Assistant MS/HS Cross Country Coach","2026-05-04","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
65,"Other Assistant Middle School Girls Wrestling Coach","2026-05-04","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
66,"Agriculture Teacher","2026-05-13","High School Teaching/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
67,"Temporary Summer Help","2026-04-08","Maintenance/Custodial/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
68,"Temporary Summer Help","2026-04-09","Maintenance/Custodial/","Saratoga Elementary School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
69,"Temporary Summer Help","2026-04-15","Maintenance/Custodial/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
70,"District Mechanic","2026-04-23","Other/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
71,"Elementary School Counselor","2026-01-28","Student Support Services/","Hanna Elementary School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
72,"Occupational Therapist(s)","2023-12-22","Student Support Services/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
73,"Substitute Bus Driver 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
74,"Substitute Classroom/Special Education Aide 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
75,"Substitute Cook Helpers 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
76,"Substitute Custodian 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
77,"Substitute Teacher 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
78,"Route Bus Driver","2025-12-02","Support Staff/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-05-22"
79,"High School Assistant Principal (7-12)","2026-05-04","Administration/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
80,"HS Assistant Volleyball Coach","2026-02-18","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
81,"Junior High School (7-8) Head Football Coach","2026-04-02","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
82,"JH Assistant Girls Basketball Coach","2026-04-02","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
83,"High School Assistant Football Coach","2026-04-13","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
84,"Food Service Van Driver - (Part -Time)","2026-03-09","Food Service/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
85,"Food Service Worker - Cook (Part -Time)","2025-12-02","Food Service/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
86,"Secondary Math Teacher (9-12)","2026-03-31","High School Teaching/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
87,"Night Custodian","2026-04-23","Maintenance/Custodial/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
88,"Occupational Therapist","2026-04-22","Student Support Services Certified/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
89,"Special Education Paraprofessional","2026-04-30","Student Support Services Classified/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
90,"Substitute Teacher/Aid/Cook/Custodian/Bus Driver/Summer Help","2019-03-26","Substitute/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
91,"Bus Driver (Route, Activity, Sub)","2023-04-13","Transportation/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-05-22"
92,"DMS 8th Grade Football Assistant Coach","2026-05-14","Athletics/Activities/Extra Duty/","Activities Department","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
93,"DMS 7th Grade Volleyball Assistant Coach","2026-05-20","Athletics/Activities/Extra Duty/","Activities Department","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
94,"DHS Girls Swimming Assistant Coach","2026-05-14","Athletics/Activities/Extra Duty/","Activities Department","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
95,"DIS/DUES Art Grades 2-5","2026-05-07","Elementary School Teaching","Douglas Upper Elementary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
96,"Elementary Teachers","2026-04-09","Elementary School Teaching","Douglas Upper Elementary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
97,"K-1 / K-8 Rural Music","2026-04-10","Elementary School Teaching","Douglas Primary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
98,"K-1 / K-8 Rural Art","2026-04-10","Elementary School Teaching","Douglas Primary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
99,"ESY/Summer School Secretary","2026-03-11","ESY/","Student Support Services","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
100,"DHS Science Teacher","2026-05-12","High School Teaching/","Douglas High School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
101,"DHS Custodian","2026-05-18","Maintenance/Custodial/","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
102,"DRC Field Crew Workers","2026-01-12","Recreation/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
103,"Elementary SPED Teacher","2026-01-21","Student Support Services","Elementary Schools","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
104,"Secondary SPED Teacher","2026-01-21","Student Support Services","Douglas Middle/High School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
105,"Certified Occupational Therapy Assistant (COTA)","2026-05-06","Student Support Services","Converse County School District #1","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
106,"Special Services Administrative Assistant","2026-05-20","Student Support Services","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
107,"Special Education Functional Life Skills Teacher (Grades 6-8)","2026-03-26","Student Support Services/","Douglas Middle School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
108,"School Psychologist","2026-03-12","Student Support Services/","Converse County School District #1","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
109,"DRC Substitute Recreation Monitor","2026-01-12","Substitute","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
110,"Food Service Substitute","2025-12-03","Substitute","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
111,"Classified Substitute Positions","2025-07-29","Substitute","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
112,"Substitute Custodian","2025-08-19","Substitute/","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
113,"Certified Substitute","2025-07-29","Substitute/","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
114,"Substitute Bus Monitor/Paraprofessional","2025-07-29","Support Staff/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
115,"Substitute Crossing Guard","2025-07-29","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
116,"Crossing Guard","2026-03-23","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-05-22"
117,"Head 7th Volleyball Coach","2025-12-16","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
118,"Head 8th Volleyball Coach","2025-12-19","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
119,"Elementary Teacher","2026-05-19","Certified Teaching/","Baldwin Creek Elementary","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
120,"Family and Consumer Science Teacher","2026-05-14","Certified Teaching/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
121,"Science Teacher","2026-05-15","Certified Teaching/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
122,"Special Education Coordinator","2026-02-13","Certified Teaching/","Baldwin Creek Elementary & Pathfinder High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
123,"Special Education Life Skills Teacher","2026-04-16","Certified Teaching/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
124,"Special Education Teacher - Behavior","2026-03-24","Certified Teaching/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
125,"Special Education Teacher - Extended Resource","2026-04-15","Certified Teaching/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
126,"Music Paraprofessional - 1/2 Time Employee","2026-05-08","Paraprofessional/","Gannett Peak Elementary","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
127,"Student Services Secretary","2026-05-13","Secretarial/Clerical/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
128,"Speech-Language Pathologist","2026-03-05","Student Support Services/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
129,"Substitute Bus/Activity Driver (at-will)","2025-06-11","Substitute/","Central Services","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
130,"Adaptive PE Teacher","2026-03-18","Temporary/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
131,"Bus Route Driver","2026-04-21","Transportation / Warehouse/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-05-22"
132,"Business Manager (Open until filled)","2026-03-19","Administration/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
133,"Northern Arapaho Language Teachers - Open Until Filled","2026-05-08","Elementary School Teaching/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
134,"High School English Teacher 2026-2027 School Year - Open Until Filled","2026-03-31","High School Teaching/","Fort Washakie High School","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
135,"Math Interventionist (6th - 8th Grades) Open Until Filled","2026-04-24","Middle School Teaching/","Fort Washakie Middle School","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
136,"Substitute Cooks","2025-10-06","Student Support Services/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
137,"Special Education Teachers - Open Until Filled.","2026-03-24","Student Support Services/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
138,"Special Education Teachers - Open Until Filled","2026-03-27","Student Support Services/","Fort Washakie High School","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
139,"Substitute Teacher","2023-09-12","Substitute/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
140,"Paraprofessional (Special Education)","2026-03-24","Support Staff/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-05-22"
141,"Special Education Paraprofessionals with Possible Tuition Reimbursement 2026-2027","2026-05-12","Support Staff/","Special Ed Dept","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-05-22"
142,"Bus Driver Substitutes 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-05-22"
143,"Cooks Helper Substitutes 2025-2026","2025-08-08","Substitute/","District Office","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-05-22"
144,"Custodian Substitutes 2025-2026","2025-08-08","Substitute/","District Wide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-05-22"
145,"Substitute School Nurse 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-05-22"
146,"Substitute Teacher 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-05-22"
