"X","title","date_posted","position","location","url","District","Archive_Date"
33,"Substitute Food Service","2025-10-09","Food Service/","Food Service","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
34,"Custodian","2026-01-15","Maintenance/Custodial","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
35,"Custodial - Substitute","2024-02-16","Maintenance/Custodial","Little Snake River Valley School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
36,"Substitute Custodian","2025-07-29","Maintenance/Custodial","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
37,"ESL/ELL Teacher","2025-04-16","Middle School Teaching","Rawlins Middle School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
38,"Special Education Resource Teacher","2026-01-22","Special Education/","Rawlins High School","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
39,"Substitute Teacher","2025-07-29","Substitute/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
40,"Substitute Bus Driver","2025-07-29","Transportation","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
41,"Bus Driver","2023-09-22","Transportation/","District","https://www.applitrack.com/crb1/onlineapp/jobpostings/view.asp?all=1","Carbon County School District 1","2026-01-30"
42,"High School Assistant Boys Basketball Coach","2025-03-12","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
43,"Head High School Speech Coach","2025-06-09","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
44,"First Assistant (Head) Middle School Football Coach","2025-10-13","Athletics/Activities/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
45,"Assistant Middle School Track Coach","2026-01-22","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
46,"6-12 Band Teacher","2026-01-13","High School Teaching/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
47,"Head Maintenance","2025-10-15","Maintenance/Custodial/","Saratoga Elementary School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
48,"Elementary School Counselor","2026-01-28","Student Support Services/","Hanna Elementary School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
49,"Occupational Therapist(s)","2023-12-22","Student Support Services/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
50,"Speech Language Pathologist(s)","2022-03-04","Student Support Services/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
51,"Substitute Bus Driver 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
52,"Substitute Classroom/Special Education Aide 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
53,"Substitute Cook Helpers 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
54,"Substitute Custodian 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
55,"Substitute Teacher 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
56,"Cooks Helper","2026-01-05","Support Staff/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
57,"Route/Activity Bus Driver","2026-01-07","Support Staff/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
58,"Route Bus Driver","2025-12-02","Support Staff/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-01-30"
59,"High School FBLA Sponsor","2025-06-05","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-01-30"
60,"JH Assistant Boys Basketball Coach","2025-12-22","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-01-30"
61,"K-6 Music Teacher","2025-12-08","Elementary School Teaching/","Grant Elementary School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-01-30"
62,"Food Service Worker - Cook (Part -Time, 14 hrs)","2025-12-02","Food Service/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-01-30"
63,"Substitute Teacher/Aid/Cook/Custodian/Bus Driver/Summer Help","2019-03-26","Substitute/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-01-30"
64,"Bus Driver (Route, Activity, Sub)","2023-04-13","Transportation/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-01-30"
65,"Assistant Transportation Director","2026-01-13","Transportation/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-01-30"
66,"Business Director","2025-12-18","Converse County School District #1","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
67,"American Legion Assistant Legion A and C Baseball Coaches","2025-12-10","Recreation/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
68,"DRC Field Crew Supervisor","2026-01-12","Recreation/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
69,"DRC Field Crew Workers","2026-01-12","Recreation/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
70,"Recreation Youth Program Supervisor","2026-01-19","Recreation/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
71,"DRC Lifeguard","2025-08-01","Student/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
72,"Elementary SPED Teacher","2026-01-21","Student Support Services","Elementary Schools","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
73,"Secondary SPED Teacher","2026-01-21","Student Support Services","Douglas Middle/High School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
74,"DRC Substitute Recreation Monitor","2026-01-12","Substitute","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
75,"Food Service Substitute","2025-12-03","Substitute","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
76,"Classified Substitute Positions","2025-07-29","Substitute","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
77,"Substitute Custodian","2025-08-19","Substitute/","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
78,"Certified Substitute","2025-07-29","Substitute/","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
79,"Substitute Bus Monitor/Paraprofessional","2025-07-29","Support Staff/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
80,"DPS SPED FLS Paraprofessional","2025-12-01","Support Staff/","Douglas Primary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
81,"DIS/DUES SPED FLS Paraprofessional","2025-12-15","Support Staff/","Douglas Intermediate School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
82,"Substitute Bus Driver","2025-07-29","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
83,"Bus Driver","2025-07-28","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
84,"Substitute Crossing Guard","2025-07-29","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-01-30"
85,"Assistant 8th Volleyball Coach","2025-05-22","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
86,"Assistant Swim Coach","2025-09-26","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
87,"Assistant Wrestling Coach","2025-09-26","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
88,"Head Softball Coach","2025-09-26","Athletics/Activities/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
89,"Head Girls Soccer Coach","2025-10-31","Athletics/Activities/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
90,"Head Girls Soccer Coach","2025-10-31","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
91,"Boys Soccer Coach","2025-11-11","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
92,"Assistant Girls Soccer Coach","2025-12-16","Athletics/Activities/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
93,"Head 7th Volleyball Coach","2025-12-16","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
94,"Head 8th Volleyball Coach","2025-12-19","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
95,"Assistant Girls Soccer Coach","2026-01-26","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
96,"Custodian","2026-01-19","Maintenance/","Baldwin Creek Elementary","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
97,"Job Training Facilitator","2025-12-04","Student Support Services/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
98,"Substitute Custodian (at-will)","2025-06-11","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
99,"Substitute Nurse (at-will)","2025-06-11","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
100,"Substitute Nutritional Service Worker (at-will)","2025-06-11","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
101,"Substitute - classrooms (at-will)","2025-06-11","Substitute/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
102,"Substitute Bus/Activity Driver (at-will)","2025-06-11","Substitute/","Central Services","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-01-30"
103,"MTSS (Multi-Tiered System of Support) Coordinator (K-8)","2025-06-30","Elementary School Teaching/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-01-30"
104,"Substitute Custodians","2021-09-28","Maintenance/Custodial/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-01-30"
105,"Substitute Cooks","2025-10-06","Student Support Services/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-01-30"
106,"Substitute Teacher","2023-09-12","Substitute/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-01-30"
107,"Paraprofessional","2024-09-10","Support Staff/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-01-30"
108,"High School Boys and Girls Wrestling Assistant Coach","2025-12-04","Athletics/Activities/","Shoshoni JH/HS","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-01-30"
109,"Bus Driver Substitutes 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-01-30"
110,"Cooks Helper Substitutes 2025-2026","2025-08-08","Substitute/","District Office","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-01-30"
111,"Custodian Substitutes 2025-2026","2025-08-08","Substitute/","District Wide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-01-30"
112,"Substitute School Nurse 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-01-30"
113,"Substitute Teacher 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-01-30"
114,"Substitute Daycare Assistant 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-01-30"
116,"High School Assistant Volleyball Coach","2025-03-24","Athletics/Activities","Wind River High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-01-30"
117,"Athletic Coach","2025-08-21","Athletics/Activities","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-01-30"
118,"Custodian","2024-12-17","Maintenance/Custodial/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-01-30"
119,"Substitute Teacher","2024-08-20","Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-01-30"
120,"Substitute Para/Custodian/Food Service","2024-11-14","Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-01-30"
121,"High School Principal","2026-01-15","Administration/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
122,"Shoshone Language Teacher","2025-08-07","Elementary School Teaching","Wyoming Indian Elementary School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
123,"High School Science Teacher","2026-01-15","High School Teaching/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
124,"Substitute School Nurse","2020-07-23","Student Health Services/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
125,"Transition Coordinator","2026-01-12","Student Support Services/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
126,"Substitute Teacher - Classroom","2018-10-09","Substitute Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
127,"Substitute Cook","2018-10-10","Substitute Non Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
128,"Substitute Custodian","2019-09-09","Substitute Non Certified/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
129,"Bus Driver","2023-09-18","Transportation/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
130,"Substitute Bus Driver","2021-07-09","Transportation/","District Wide","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-01-30"
132,"Principal - Southside Elementary School","2026-01-27","Administration/","Southside Elementary School","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
133,"Assistant Girls Soccer Coach","2025-12-23","Athletics/Activities/","Powell High School","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
134,"Associate Custodian/Assistant Cook","2025-12-23","Dual Position Support/","Powell High School","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
135,"Assistant Cook","2025-12-23","Food Service/","Powell High School","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
136,"Associate Custodian","2025-12-23","Maintenance/Custodial/","Powell High School","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
137,"Elementary Paraeducator","2025-12-16","Para-Educator/","Parkside Elementary School","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
138,"Substitute School Nurse","2025-09-18","Student Support Services/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
139,"Substitute Teacher","2024-07-03","Substitute/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
140,"Substitute Custodian","2024-07-03","Substitute Support Services/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
141,"Substitute Para-Educator","2024-07-03","Substitute Support Services/","District-Wide K-12","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
142,"Substitute Bus Driver","2021-09-27","Transportation/","Transportation Department","https://www.applitrack.com/park1/onlineapp/default.aspx?all=1","Park County School District 1","2026-01-30"
143,"Middle School Assistant Track Coach","2026-01-19","Athletics/Activities/","Cody Middle School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
144,"High School Track Coach","2026-01-19","Athletics/Activities/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
145,"High School Assistant Softball Coach","2026-01-19","Athletics/Activities/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
146,"High School Assistant Track Coach","2026-01-19","Athletics/Activities/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
147,"School Nutrition Assistant (Part Time)","2025-07-16","Food Services/","Sunset Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
148,"Board Certified Behavior Analyst","2025-02-07","Student Support Services/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
149,"Substitute Paraeducator (Aide) 2025-2026 School Year","2025-07-16","Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
150,"Substitute Custodian 2025-2026 School Year","2025-07-16","Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
151,"Substitute Nurse 2025-2026 School Year","2025-07-16","Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
152,"Substitute Teacher 2025-2026 School Year","2025-07-16","Substitute/","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
153,"Special Education Resource Paraeducator","2026-01-06","Support Staff/","Sunset Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
154,"Special Education Life Skills Paraeducator","2026-01-06","Support Staff/","Sunset Elementary School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
155,"Special Education Life Skills Paraeducator","2026-01-27","Support Staff/","Cody High School","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
156,"Route Driver","2025-07-16","Transportation","All Schools","https://www.applitrack.com/park6/onlineapp/default.aspx?all=1","Park County School District 6","2026-01-30"
