"X","title","date_posted","position","location","url","District","Archive_Date"
55,"2nd Assistant High School Football Coach","2026-05-29","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
56,"First Assistant Middle School Football Coach","2026-06-04","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
57,"Other Assistant Middle School Boys Wrestling Coach","2026-06-04","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
58,"Assistant High School Wrestling Coach","2026-06-04","Athletics/Activities/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
59,"Agriculture Teacher","2026-05-13","High School Teaching/","Saratoga Middle High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
60,"Temporary Summer Help","2026-04-08","Maintenance/Custodial/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
61,"Temporary Summer Help","2026-04-09","Maintenance/Custodial/","Saratoga Elementary School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
62,"Temporary Summer Help","2026-04-15","Maintenance/Custodial/","H-E-M Junior/Senior High School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
63,"District Mechanic","2026-04-23","Other/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
64,"Elementary School Counselor","2026-01-28","Student Support Services/","Hanna Elementary School","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
65,"Occupational Therapist(s)","2023-12-22","Student Support Services/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
66,"School Psychologist","2026-05-22","Student Support Services/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
67,"Substitute Bus Driver 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
68,"Substitute Classroom/Special Education Aide 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
69,"Substitute Cook Helpers 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
70,"Substitute Custodian 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
71,"Substitute Teacher 2025/2026 School Year","2025-07-15","Substitute/","CCSD#2","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
72,"Route Bus Driver","2025-12-02","Support Staff/","Encampment K-12","https://www.applitrack.com/crb2/onlineapp/default.aspx?all=1","Carbon County School District 2","2026-06-05"
73,"High School Assistant Principal (7-12)","2026-05-04","Administration/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
74,"HS Assistant Volleyball Coach","2026-02-18","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
75,"Junior High School (7-8) Head Football Coach","2026-04-02","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
76,"JH Assistant Girls Basketball Coach","2026-04-02","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
77,"High School Assistant Football Coach","2026-04-13","Athletics/Activities/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
78,"Food Service Van Driver - (Part -Time)","2026-03-09","Food Service/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
79,"Food Service Worker - Cook (Part -Time)","2025-12-02","Food Service/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
80,"Secondary Math Teacher (9-12)","2026-03-31","High School Teaching/","Glenrock Jr/Sr High School","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
81,"Night Custodian","2026-04-23","Maintenance/Custodial/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
82,"Occupational Therapist","2026-04-22","Student Support Services Certified/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
83,"Special Education Paraprofessional","2026-04-30","Student Support Services Classified/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
84,"Substitute Teacher/Aid/Cook/Custodian/Bus Driver/Summer Help","2019-03-26","Substitute/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
85,"Bus Driver (Route, Activity, Sub)","2023-04-13","Transportation/","Converse County School District #2","https://www.applitrack.com/converse2/onlineapp/default.aspx?all=1","Converse County School Distrcit 2","2026-06-05"
86,"DMS 8th Grade Football Assistant Coach","2026-05-14","Athletics/Activities/Extra Duty/","Activities Department","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
87,"DMS 7th Grade Volleyball Assistant Coach","2026-05-20","Athletics/Activities/Extra Duty/","Activities Department","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
88,"DHS Girls Swimming Assistant Coach","2026-05-14","Athletics/Activities/Extra Duty/","Activities Department","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
89,"Elementary Teachers","2026-04-09","Elementary School Teaching","Douglas Upper Elementary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
90,"K-1 / K-8 Rural Music","2026-04-10","Elementary School Teaching","Douglas Primary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
91,"DIS/DUES Art Grades 2-5","2026-05-07","Elementary School Teaching","Douglas Upper Elementary School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
92,"3rd Grade Teacher","2026-06-03","Elementary School Teaching","Douglas Intermediate School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
93,"DHS Science Teacher","2026-05-12","High School Teaching/","Douglas High School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
94,"DHS Custodian","2026-05-18","Maintenance/Custodial/","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
95,"DMS Custodian","2026-05-26","Maintenance/Custodial/","Maintenance","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
96,"DRC Field Crew Workers","2026-01-12","Recreation/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
97,"DRC Lifeguard","2026-06-01","Student/","Douglas Recreation Center","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
98,"Special Services Administrative Assistant","2026-05-20","Student Support Services","Central Administration","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
99,"Elementary SPED Teacher","2026-01-21","Student Support Services","Elementary Schools","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
100,"Secondary SPED Teacher","2026-01-21","Student Support Services","Douglas Middle/High School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
101,"Certified Occupational Therapy Assistant (COTA)","2026-05-06","Student Support Services","Converse County School District #1","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
102,"Occupational Therapist","2026-06-02","Student Support Services","Converse County School District #1","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
103,"Special Education Functional Life Skills Teacher (Grades 6-8)","2026-03-26","Student Support Services/","Douglas Middle School","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
104,"School Psychologist","2026-03-12","Student Support Services/","Converse County School District #1","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
105,"Technology Worker","2026-06-01","Technology/","Technology","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
106,"Crossing Guard","2026-03-23","Transportation/","Transportation","https://www.applitrack.com/ccsd1/onlineapp/default.aspx?all=1","Converse County School District 1","2026-06-05"
107,"Head 7th Volleyball Coach","2025-12-16","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
108,"Head 8th Volleyball Coach","2025-12-19","Athletics/Activities/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
109,"Art Teacher","2026-05-29","Certified Teaching/","Pathfinder High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
110,"Elementary Teacher","2026-05-19","Certified Teaching/","Baldwin Creek Elementary","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
111,"Family and Consumer Science Teacher","2026-05-14","Certified Teaching/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
112,"Special Education Teacher - Behavior","2026-03-24","Certified Teaching/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
113,"Special Education Teacher - Extended Resource","2026-04-15","Certified Teaching/","Lander Valley High School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
114,"Student Services Secretary","2026-05-13","Secretarial/Clerical/","Lander Middle School","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
115,"Speech-Language Pathologist","2026-03-05","Student Support Services/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
116,"Substitute Bus/Activity Driver (at-will)","2025-06-11","Substitute/","Central Services","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
117,"Adaptive PE Teacher","2026-03-18","Temporary/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
118,"Bus Route Driver","2026-04-21","Transportation / Warehouse/","District-wide","https://www.applitrack.com/fremontwy/onlineapp/jobpostings/view.asp?all=1","Fremont County School District 1","2026-06-05"
119,"Business Manager (Open until filled)","2026-03-19","Administration/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
120,"Special Education Director - Open Until Filled","2026-05-29","Administration/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
121,"High School Principal - Open Until Filled","2026-04-22","Administration/","Fort Washakie High School","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
122,"Northern Arapaho Language Teachers - Open Until Filled","2026-05-08","Elementary School Teaching/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
123,"Substitute Cooks","2025-10-06","Student Support Services/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
124,"Special Education Teachers - Open Until Filled.","2026-03-24","Student Support Services/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
125,"Substitute Teacher","2023-09-12","Substitute/","Fort Washakie Elementary","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
126,"Paraprofessional (Special Education)","2026-03-24","Support Staff/","Fremont County School District 21","https://www.applitrack.com/fortwashakieschool/onlineapp/default.aspx?all=1","Fremont County School District 21","2026-06-05"
127,"Special Education Paraprofessionals with Possible Tuition Reimbursement 2026-2027","2026-05-12","Support Staff/","Special Ed Dept","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
128,"K-12 Assistant Principal 2026-2027","2026-05-22","Administration/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
129,"Bus Driver Substitutes 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
130,"Cooks Helper Substitutes 2025-2026","2025-08-08","Substitute/","District Office","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
131,"Custodian Substitutes 2025-2026","2025-08-08","Substitute/","District Wide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
132,"Substitute School Nurse 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
133,"Substitute Teacher 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
134,"Substitute Daycare Assistant 2025-2026","2025-08-08","Substitute/","K-12 Schoolwide","https://www.applitrack.com/fremont24/onlineapp/default.aspx?all=1","Fremont County School District 24","2026-06-05"
136,"High School Assistant Volleyball Coach","2025-03-24","Athletics/Activities","Wind River High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
137,"HS Boys Boasketball Coach HEAD","2026-03-11","Athletics/Activities","Wind River Middle/High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
138,"Assistant HS Girls Basketball Coach","2026-03-26","Athletics/Activities","Wind River High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
139,"Assistant High School Boys Basketball Coach","2026-04-22","Athletics/Activities","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
140,"Assistant HS Football Coach","2026-04-22","Athletics/Activities","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
141,"Head HS Girls Basketball Coach","2026-05-13","Athletics/Activities","Wind River Middle/High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
142,"Head HS Wrestling Coach","2026-05-15","Athletics/Activities","Wind River Middle/High School","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
143,"Youth Volleyball Coach","2026-05-20","Athletics/Activities","Wind River Elementary","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
144,"Preschool Teacher","2026-05-18","Elementary School Teaching","Wind River Elementary","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
145,"Grounds Keeper/Custodian","2026-04-23","Maintenance/Custodial/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
146,"Custodian","2026-05-12","Maintenance/Custodial/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
147,"Substitute Teacher","2024-08-20","Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
148,"Substitute Para/Custodian/Food Service","2024-11-14","Substitute/","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
149,"Bus Driver","2026-05-19","Support Staff","Wind River Schools","https://www.applitrack.com/fre6/onlineapp/default.aspx?all=1","Fremont County School District 6","2026-06-05"
150,"Assistant High School Boys Basketball Coach","2026-05-15","Athletics/Activities/","Wyoming Indian High School","https://www.applitrack.com/fremont14/onlineapp/default.aspx?all=1","Fremont County School District 14","2026-06-05"
